timestamp,#Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,lat,lon,emit
2024-03-28 00:00:00,2024-A03  ,2460397.5,2024 Mar 28,SM-6,-,Aegis FTM-32,Stellar Laelaps,-,-,DDG-88,KAU,POA,-,-,     20,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor,Wire,-,-,22.058,-159.777,0.0
2024-03-28 00:00:00,2024-A04  ,2460397.5,2024 Mar 28,SM-6,-,Aegis FTM-32,Stellar Laelaps,-,-,DDG-88,KAU,POA,-,-,     20,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor,Wire,-,-,22.058,-159.777,0.0
2024-03-28 00:00:00,2024-S11  ,2460397.5,2024 Mar 28,MRBM-T3c2,-,Aegis FTM-32,FTM-32 Target,MRBM Target,-,-,KAU,LC42,-,-,    500,?,    -, ,Pacific,0.0,MDA,MS,-,MDA/,Target,mda.mil,northropgrumman.com,-,22.058,-159.777,0.0
2024-03-30 21:52:00,2024-059 ,2460400.41,2024 Mar 30 2152:00,Falcon 9,FT5,316/B1076.12 F316,EUTELSAT 36D,EUTELSAT 36D,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,5.0,SPX,OS,-,C,Sat STO O,Wire,-,-,28.6083,-80.6041,0.0
2024-03-31 01:30:00,2024-060 ,2460400.56,2024 Mar 31 0130:00,Falcon 9,FT5,318/B1067.18 F317,Starlink-152,Starlink Group 6-45,V2M  6-45 (23 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.25,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2024-03-31 09:36:45,2024-061 ,2460400.9,2024 Mar 31 0936:45,Soyuz-2-1B,-,Kh15000-067,Resurs-P No. 4,Resurs-P No. 4,-,-,GIK-5,LC31,-,-,      -, ,    -, ,-,6.0,FKA,OS,-,G,Sat SSO O,russianspaceweb.com,-,-,46.0,63.0,0.0
2024-04-01 21:52:00,2024-S12  ,2460402.41,2024 Apr  1 2152,Hwasong-16Na,-,-,HGV,19050815,-,-,CHDONG?,-,-,-,    101, , 1000, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,,,-1.0
2024-04-02 02:30:00,2024-062 ,2460402.6,2024 Apr  2 0230:00,Falcon 9,FT5,317/B1071.15 F318,Starlink-153,Starlink Group 7-18,V2M  7-18 (22 Ku),-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2024-04-02 22:56:00,2024-063 ,2460403.46,2024 Apr  2 2256,Chang Zheng 2D,-,Y102,Yaogan 42-01,Yaogan 42 01,-,-,XSC,-,-,-,      -, ,    -, ,-,1.5,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,xinhuanet.com,-,28.2472,102.0291,0.0
2024-04-05 09:12:00,2024-064 ,2460405.88,2024 Apr  5 0912:00,Falcon 9,FT5,327/B1069.14 F319,Starlink-154,Starlink Group 6-47,V2M  6-47 (23 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.25,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2024-04-07 02:25:00,2024-065 ,2460407.6,2024 Apr  7 0225:00,Falcon 9,FT5,319/B1081.6  F320,Starlink-155,Starlink Group 8-1,"V2M  8-1 (6 DTC,15 Ku)",-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,15.75,SPX,OS,-,C,Sat LEO D,Wire,-,-,34.63,-120.61,0.0
2024-04-07 23:16:00,2024-066 ,2460408.47,2024 Apr  7 2316,Falcon 9,FT5,322/B1073.14 F321,Bandwagon-1,Bandwagon-1,-,-,KSC,LC39A,-,-,      -, ,    -, ,-,1.848,SPX,OS,-,C/OG,Sat LEO D,Wire,-,-,28.6083,-80.6041,0.0
2024-04-08 18:40:00,2024-S13  ,2460409.28,2024 Apr  8 1840:00,Black Brant IX,-,NASA 36.392UE,APEP 2 A,-,-,-,WI,LA2 MRL,-,-,    420,?,    -, ,-,0.0,GSFC,SS,-,ERAU/Barjatya,Eclipse,www.nasa.gov,-,-,37.83,-75.48,0.0
2024-04-08 19:25:00,2024-S14  ,2460409.31,2024 Apr  8 1925:00,Black Brant IX,-,NASA 36.393UE,APEP 2 B,-,-,-,WI,LA2 ARC,-,-,    420,?,    -, ,-,0.0,GSFC,SS,-,ERAU/Barjatya,Eclipse,www.nasa.gov,-,-,37.83,-75.48,0.0
2024-04-08 20:28:00,2024-S15  ,2460409.35,2024 Apr  8 2028:00,Black Brant IX,-,NASA 36.394UE,APEP 2 C,-,-,-,WI,LA1 AML,-,-,    420,?,    -, ,-,0.0,GSFC,SS,-,ERAU/Barjatya,Eclipse,www.nasa.gov,-,-,37.83,-75.48,0.0
2024-04-09 16:53:00,2024-067 ,2460410.2,2024 Apr  9 1653,Delta 4H,B,D4-45/D389,USA 353,ORION 12?,NROL-70,-,CC,SLC37B,-,-,      -, ,    -, ,-,5.0,ULAB,OS,-,CG/G,Sat GEO O,Wire,-,-,28.46,-80.54,0.0
2024-04-10 05:40:00,2024-068 ,2460410.74,2024 Apr 10 0540:00,Falcon 9,FT5,323/B1083.2  F322,Starlink-156,Starlink Group 6-48,V2M  6-48 (23 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.25,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2024-04-11 09:00:00,2024-069 ,2460411.88,2024 Apr 11 0900,Angara A5/Orion,-,72901/1TLI,GMM KA,GMM KA,-,-,VOST,PL1A,-,-,      -, ,    -, ,-,20.008,KHRU,OS,-,G,Sat GEO O,Wire,-,-,51.7,128.0,0.0
2024-04-11 14:25:00,2024-070 ,2460412.1,2024 Apr 11 1425,Falcon 9,FT5,320/B1082.3  F323,WSF-M SV1,USSF-62,-,-,VSFBS,SLC4E,-,-,      -, ,    -, ,-,1.2,SPX,OS,-,CX/G,Sat SSO D,Wire,-,-,34.63,-120.61,0.0
2024-04-12 16:00:00,2024-S16  ,2460413.17,2024 Apr 12 1600?,Yars-E,-,-,15Zh55ME,BB?,-,-,GTsMP-4,-,-,-,   1000,?,    -, ,Balkash,0.0,RVSNR,MS,-,-,R&D,twitter.com,-,-,48.5,45.8,0.0
2024-04-13 01:40:00,2024-071 ,2460413.57,2024 Apr 13 0140:00,Falcon 9,FT5,326/B1062.20 F324,Starlink-157,Starlink Group 6-49,V2M  6-49 (23 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,17.25,SPX,OS,-,C,Sat LEO D,Wire,-,-,28.46,-80.54,0.0
2024-04-13 23:00:00,2024-S17  ,2460414.46,2024 Apr 13 2300?,Kheibar Shekan,?,-,-,-,-,-,IRAN,-,-,-,    300,?, 2000, ,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S18  ,2460414.46,2024 Apr 13 2300?,Kheibar Shekan,?,(many),-,-,-,-,IRAN,-,-,-,    300,?, 2000, ,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S19  ,2460414.46,2024 Apr 13 2300?,Dezful,?,-,-,-,-,-,YEMEN,-,-,-,    200,?, 1000,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,16.9691,43.7307,0.0
2024-04-13 23:00:00,2024-S20  ,2460414.46,2024 Apr 13 2300?,Dezful,?,-,-,-,-,-,IRAN,-,-,-,    200,?, 1000,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S21  ,2460414.46,2024 Apr 13 2300?,Emad,-,-,Emad,-,-,-,IRAN,-,-,-,    400,?, 1700,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S22  ,2460414.46,2024 Apr 13 2300?,Emad,-,(many),Emad,-,-,-,IRAN,-,-,-,    400,?, 1700,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S23  ,2460414.46,2024 Apr 13 2300?,Ghadr-110,-,-,-,-,-,-,IRAN,-,-,-,    400,?, 1700,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:00:00,2024-S24  ,2460414.46,2024 Apr 13 2300?,Ghadr-110,-,(many),-,-,-,-,IRAN,-,-,-,    400,?, 1700,?,Israel,0.0,IR,MS,-,-,Weapon,Wire,-,-,34.0,49.0,0.0
2024-04-13 23:30:00,2024-S25  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-51,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-13 23:30:00,2024-S26  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-51,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-13 23:30:00,2024-S27  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-51,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-13 23:30:00,2024-S28  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-64,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-13 23:30:00,2024-S29  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-64,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-13 23:30:00,2024-S30  ,2460414.48,2024 Apr 13 2330?,SM-3,-,-,-,-,-,DDG-64,EMED,-,-,-,    100,?,    -, ,-,0.0,USNAEG,MS,-,-,Interceptor Weapon,Wire,-,-,32.0,34.0,0.0
2024-04-15 04:12:00,2024-072 ,2460415.67,2024 Apr 15 0412,Chang Zheng 2D,-,Y97,Siwei Gaojing 3-01,Siwei Gaojing 3-01,-,-,JQ,LC43/94,-,-,      -, ,    -, ,-,0.6,SAST,OS,-,G/C,Sat SSO D,nasaspaceflight.com,-,-,41.31,100.31,0.0
